단지코드,총세대수,임대건물구분,지역,공급유형,전용면적,전용면적별세대수,공가수,자격유형,임대보증금,임대료,지하철수,버정수,단지내주차면수,등록차량수
C1819,330,1,13,1,51.93,50,15.0,1,16213000.0,110960.0,0.0,1.0,253.0,272.0
C1819,330,1,13,1,59.88,180,15.0,1,21202000.0,139490.0,0.0,1.0,253.0,272.0
C2325,378,1,5,1,36.64,118,3.0,1,10651000.0,74300.0,0.0,1.0,265.0,293.0
C2325,378,1,5,1,46.89,80,3.0,1,15360000.0,85460.0,0.0,1.0,265.0,293.0
C2325,378,1,5,1,46.89,96,3.0,1,15360000.0,85460.0,0.0,1.0,265.0,293.0
C2325,378,1,5,1,51.91,57,3.0,1,17342000.0,96610.0,0.0,1.0,265.0,293.0
C2325,378,1,5,1,51.91,27,3.0,1,17342000.0,96610.0,0.0,1.0,265.0,293.0
C2394,277,1,8,1,39.59,56,20.0,1,13007000.0,111470.0,0.0,2.0,222.0,254.0
C2394,277,1,8,1,39.63,15,20.0,1,13007000.0,111470.0,0.0,2.0,222.0,254.0
C2394,277,1,8,1,39.63,15,20.0,1,13007000.0,111470.0,0.0,2.0,222.0,254.0
C2394,277,1,8,1,46.9,45,20.0,5,65856600.0,34290.0,0.0,2.0,222.0,254.0
C2394,277,1,8,1,46.9,15,20.0,5,65856600.0,34290.0,0.0,2.0,222.0,254.0
C2394,277,1,8,1,46.9,42,20.0,5,65856600.0,34290.0,0.0,2.0,222.0,254.0
C2394,277,1,8,1,51.93,14,20.0,5,81223800.0,42300.0,0.0,2.0,222.0,254.0
C2394,277,1,8,1,51.93,75,20.0,5,81223800.0,42300.0,0.0,2.0,222.0,254.0
C1133,856,1,5,1,33.7,150,10.0,1,14863000.0,92900.0,0.0,3.0,777.0,842.0
C1133,856,1,5,1,36.47,130,10.0,1,17342000.0,105280.0,0.0,3.0,777.0,842.0
C1133,856,1,5,1,36.57,76,10.0,1,17342000.0,105280.0,0.0,3.0,777.0,842.0
C1133,856,1,5,1,46.75,75,10.0,1,27252000.0,154830.0,0.0,3.0,777.0,842.0
C1133,856,1,5,1,46.98,315,10.0,1,27252000.0,154830.0,0.0,3.0,777.0,842.0
C1133,856,1,5,1,51.88,110,10.0,1,33448000.0,192000.0,0.0,3.0,777.0,842.0
C1281,646,1,5,1,33.7,116,4.0,1,14863000.0,92900.0,0.0,3.0,583.0,484.0
C1281,646,1,5,1,36.47,97,4.0,1,17342000.0,105280.0,0.0,3.0,583.0,484.0
C1281,646,1,5,1,36.57,220,4.0,1,17342000.0,105280.0,0.0,3.0,583.0,484.0
C1281,646,1,5,1,46.75,58,4.0,1,27252000.0,154830.0,0.0,3.0,583.0,484.0
C1281,646,1,5,1,46.98,155,4.0,1,27252000.0,154830.0,0.0,3.0,583.0,484.0
C1194,511,1,10,1,51.61,29,3.0,1,18968000.0,207380.0,0.0,4.0,413.0,585.0
C1194,511,1,10,1,51.86,148,3.0,1,18968000.0,209910.0,0.0,4.0,413.0,585.0
C1194,511,1,10,1,51.87,15,3.0,1,18968000.0,209910.0,0.0,4.0,413.0,585.0
C1194,511,1,10,1,51.99,86,3.0,1,18968000.0,209910.0,0.0,4.0,413.0,585.0
C1194,511,1,10,1,59.57,233,3.0,1,21497000.0,268730.0,0.0,4.0,413.0,585.0
C2308,285,1,6,1,51.92,39,3.0,1,12646000.0,177040.0,0.0,1.0,200.0,244.0
C2308,285,1,6,1,51.99,78,3.0,1,12646000.0,187150.0,0.0,1.0,200.0,244.0
C2308,285,1,6,1,59.57,168,3.0,1,13909000.0,204850.0,0.0,1.0,200.0,244.0
C2036,256,1,6,1,46.9,29,2.0,1,17477000.0,106090.0,0.0,1.0,199.0,258.0
C2036,256,1,6,1,46.9,87,2.0,1,17477000.0,106090.0,0.0,1.0,199.0,258.0
C2036,256,1,6,1,46.9,58,2.0,1,17477000.0,106090.0,0.0,1.0,199.0,258.0
C2036,256,1,6,1,59.88,82,2.0,1,23720000.0,187260.0,0.0,1.0,199.0,258.0
C1394,466,1,5,1,36.63,177,0.0,1,11303000.0,73650.0,0.0,1.0,329.0,271.0
C1394,466,1,5,1,36.63,68,0.0,1,11303000.0,73650.0,0.0,1.0,329.0,271.0
C1394,466,1,5,1,46.22,154,0.0,1,13813000.0,112860.0,0.0,1.0,329.0,271.0
C1394,466,1,5,1,46.22,67,0.0,1,13813000.0,112860.0,0.0,1.0,329.0,271.0
C1180,314,1,5,1,51.93,50,15.0,1,16789000.0,93530.0,0.0,1.0,241.0,311.0
C1180,314,1,5,1,51.93,104,15.0,1,16789000.0,93530.0,0.0,1.0,241.0,311.0
C1180,314,1,5,1,59.88,160,15.0,1,19187000.0,110310.0,0.0,1.0,241.0,311.0
C2503,382,1,10,1,39.51,175,7.0,1,13979000.0,109270.0,0.0,2.0,306.0,327.0
C2503,382,1,10,1,39.84,34,7.0,1,13979000.0,110550.0,0.0,2.0,306.0,327.0
C2503,382,1,10,1,39.84,19,7.0,1,13979000.0,110550.0,0.0,2.0,306.0,327.0
C2503,382,1,10,1,46.11,136,7.0,1,16520000.0,137240.0,0.0,2.0,306.0,327.0
C2503,382,1,10,1,46.11,7,7.0,1,16520000.0,137240.0,0.0,2.0,306.0,327.0
C2503,382,1,10,1,46.11,11,7.0,1,16520000.0,137240.0,0.0,2.0,306.0,327.0
C1907,212,1,10,1,39.39,28,7.0,1,10528000.0,87960.0,0.0,3.0,163.0,207.0
C1907,212,1,10,1,39.5,25,7.0,1,10528000.0,87960.0,0.0,3.0,163.0,207.0
C1907,212,1,10,1,39.63,56,7.0,1,10528000.0,87960.0,0.0,3.0,163.0,207.0
C1907,212,1,10,1,49.37,28,7.0,1,14244000.0,119490.0,0.0,3.0,163.0,207.0
C1907,212,1,10,1,49.63,26,7.0,1,14244000.0,119490.0,0.0,3.0,163.0,207.0
C1907,212,1,10,1,49.7,49,7.0,1,14244000.0,119490.0,0.0,3.0,163.0,207.0
C2181,872,1,12,1,36.62,453,15.0,1,9908000.0,90410.0,0.0,6.0,733.0,683.0
C2181,872,1,12,1,36.62,89,15.0,1,9908000.0,90410.0,0.0,6.0,733.0,683.0
C2181,872,1,12,1,46.9,45,15.0,1,14863000.0,133780.0,0.0,6.0,733.0,683.0
C2181,872,1,12,1,46.9,90,15.0,1,14863000.0,133780.0,0.0,6.0,733.0,683.0
C2181,872,1,12,1,51.93,117,15.0,1,16723000.0,161020.0,0.0,6.0,733.0,683.0
C2181,872,1,12,1,51.93,78,15.0,1,16723000.0,161020.0,0.0,6.0,733.0,683.0
C1768,508,1,12,1,51.88,246,4.0,1,14643000.0,136930.0,0.0,1.0,370.0,670.0
C1768,508,1,12,1,59.57,262,4.0,1,16814000.0,161420.0,0.0,1.0,370.0,670.0
C1783,594,1,14,1,39.48,180,16.0,1,17004000.0,115520.0,1.0,6.0,596.0,570.0
C1783,594,1,14,1,46.9,45,16.0,1,23496000.0,160960.0,1.0,6.0,596.0,570.0
C1783,594,1,14,1,46.9,30,16.0,1,23496000.0,160960.0,1.0,6.0,596.0,570.0
C1783,594,1,14,1,46.9,135,16.0,1,23496000.0,160960.0,1.0,6.0,596.0,570.0
C1783,594,1,14,1,59.88,204,16.0,1,36089000.0,246650.0,1.0,6.0,596.0,570.0
C2192,514,1,12,1,33.95,180,16.0,1,8670000.0,79260.0,0.0,2.0,442.0,324.0
C2192,514,1,12,1,39.8,130,16.0,1,11147000.0,100320.0,0.0,2.0,442.0,324.0
C2192,514,1,12,1,39.8,42,16.0,1,11147000.0,100320.0,0.0,2.0,442.0,324.0
C2192,514,1,12,1,46.99,90,16.0,1,16102000.0,131290.0,0.0,2.0,442.0,324.0
C2192,514,1,12,1,46.99,72,16.0,1,16102000.0,131290.0,0.0,2.0,442.0,324.0
C2346,558,1,12,1,46.9,164,12.0,1,13357000.0,113780.0,0.0,3.0,449.0,553.0
C2346,558,1,12,1,46.9,30,12.0,1,13357000.0,113780.0,0.0,3.0,449.0,553.0
C2346,558,1,12,1,51.93,88,12.0,1,16168000.0,141080.0,0.0,3.0,449.0,553.0
C2346,558,1,12,1,51.93,132,12.0,1,16168000.0,141080.0,0.0,3.0,449.0,553.0
C2346,558,1,12,1,59.88,144,12.0,1,19593000.0,173960.0,0.0,3.0,449.0,553.0
C2680,758,1,2,1,36.63,486,19.0,1,20233000.0,98630.0,0.0,7.0,564.0,590.0
C2680,758,1,2,1,46.71,149,19.0,1,25293000.0,145410.0,0.0,7.0,564.0,590.0
C2680,758,1,2,1,46.71,123,19.0,1,25293000.0,145410.0,0.0,7.0,564.0,590.0
C2631,812,1,2,1,39.49,127,2.0,1,14487000.0,88120.0,0.0,3.0,612.0,638.0
C2631,812,1,2,1,39.88,135,2.0,1,14487000.0,88120.0,0.0,3.0,612.0,638.0
C2631,812,1,2,1,39.88,60,2.0,1,14487000.0,88120.0,0.0,3.0,612.0,638.0
C2631,812,1,2,1,46.45,129,2.0,1,20525000.0,102620.0,0.0,3.0,612.0,638.0
C2631,812,1,2,1,46.96,45,2.0,1,20525000.0,102620.0,0.0,3.0,612.0,638.0
C2631,812,1,2,1,46.96,30,2.0,1,20525000.0,102620.0,0.0,3.0,612.0,638.0
C2631,812,1,2,1,51.86,286,2.0,1,27044000.0,120730.0,0.0,3.0,612.0,638.0
C2141,504,1,2,1,36.62,120,2.0,1,18581000.0,136250.0,0.0,6.0,445.0,495.0
C2141,504,1,2,1,41.99,120,2.0,1,24775000.0,185810.0,0.0,6.0,445.0,495.0
C2141,504,1,2,1,46.9,120,2.0,1,30969000.0,247750.0,0.0,6.0,445.0,495.0
C2141,504,1,2,1,46.9,144,2.0,1,30969000.0,247750.0,0.0,6.0,445.0,495.0
C1569,631,1,2,1,36.19,43,8.0,1,12571000.0,87980.0,0.0,3.0,442.0,528.0
C1569,631,1,2,1,36.23,46,8.0,1,12571000.0,87980.0,0.0,3.0,442.0,528.0
C1569,631,1,2,1,36.3,23,8.0,1,12571000.0,87980.0,0.0,3.0,442.0,528.0
C1569,631,1,2,1,36.63,227,8.0,1,12571000.0,87980.0,0.0,3.0,442.0,528.0
C1569,631,1,2,1,36.63,53,8.0,1,12571000.0,87980.0,0.0,3.0,442.0,528.0
C1569,631,1,2,1,46.22,200,8.0,1,16341000.0,108080.0,0.0,3.0,442.0,528.0
C1569,631,1,2,1,46.22,39,8.0,1,16341000.0,108080.0,0.0,3.0,442.0,528.0
C2099,332,1,6,1,39.56,80,3.0,1,9111000.0,76130.0,0.0,2.0,258.0,383.0
C2099,332,1,6,1,46.9,76,3.0,1,12483000.0,102350.0,0.0,2.0,258.0,383.0
C2099,332,1,6,1,46.9,36,3.0,1,12483000.0,102350.0,0.0,2.0,258.0,383.0
C2099,332,1,6,1,46.9,84,3.0,1,12483000.0,102350.0,0.0,2.0,258.0,383.0
C2099,332,1,6,1,59.89,56,3.0,1,18726000.0,154790.0,0.0,2.0,258.0,383.0
C2287,409,1,12,1,39.72,38,18.0,1,10073000.0,83540.0,0.0,3.0,330.0,284.0
C2287,409,1,12,1,39.72,25,18.0,1,10073000.0,83540.0,0.0,3.0,330.0,284.0
C2287,409,1,12,1,46.9,167,18.0,1,13759000.0,113560.0,0.0,3.0,330.0,284.0
C2287,409,1,12,1,46.9,39,18.0,1,13759000.0,113560.0,0.0,3.0,330.0,284.0
C2287,409,1,12,1,46.9,75,18.0,1,13759000.0,113560.0,0.0,3.0,330.0,284.0
C2287,409,1,12,1,51.93,26,18.0,1,16507000.0,141830.0,0.0,3.0,330.0,284.0
C2287,409,1,12,1,51.93,39,18.0,1,16507000.0,141830.0,0.0,3.0,330.0,284.0
C2055,773,1,12,1,39.72,177,22.0,1,17096000.0,141110.0,0.0,4.0,817.0,723.0
C2055,773,1,12,1,39.72,80,22.0,1,17096000.0,141110.0,0.0,4.0,817.0,723.0
C2055,773,1,12,1,46.9,222,22.0,1,24350000.0,170980.0,0.0,4.0,817.0,723.0
C2055,773,1,12,1,46.9,114,22.0,1,24350000.0,170980.0,0.0,4.0,817.0,723.0
C2055,773,1,12,1,51.93,150,22.0,1,29893000.0,208170.0,0.0,4.0,817.0,723.0
C2055,773,1,12,1,51.93,30,22.0,1,29893000.0,208170.0,0.0,4.0,817.0,723.0
C1428,375,1,6,1,36.65,109,6.0,1,11983000.0,102350.0,0.0,2.0,360.0,333.0
C1428,375,1,6,1,46.91,47,6.0,1,21221000.0,168520.0,0.0,2.0,360.0,333.0
C1428,375,1,6,1,46.91,24,6.0,1,21221000.0,168520.0,0.0,2.0,360.0,333.0
C1428,375,1,6,1,46.91,74,6.0,1,21221000.0,168520.0,0.0,2.0,360.0,333.0
C1428,375,1,6,1,46.91,37,6.0,1,21221000.0,168520.0,0.0,2.0,360.0,333.0
C1428,375,1,6,1,51.93,70,6.0,1,26217000.0,233440.0,0.0,2.0,360.0,333.0
C1428,375,1,6,1,51.93,14,6.0,1,26217000.0,233440.0,0.0,2.0,360.0,333.0
C2522,747,1,6,1,39.72,314,13.0,1,14606000.0,111090.0,0.0,2.0,698.0,610.0
C2522,747,1,6,1,39.72,67,13.0,1,14606000.0,111090.0,0.0,2.0,698.0,610.0
C2522,747,1,6,1,46.9,84,13.0,1,22471000.0,168520.0,0.0,2.0,698.0,610.0
C2522,747,1,6,1,46.9,15,13.0,1,22471000.0,168520.0,0.0,2.0,698.0,610.0
C2522,747,1,6,1,46.9,87,13.0,1,22471000.0,168520.0,0.0,2.0,698.0,610.0
C2522,747,1,6,1,51.93,150,13.0,1,26217000.0,247180.0,0.0,2.0,698.0,610.0
C2522,747,1,6,1,51.93,30,13.0,1,26217000.0,247180.0,0.0,2.0,698.0,610.0
C2560,372,1,6,1,51.86,288,3.0,1,16185000.0,207380.0,0.0,1.0,374.0,481.0
C2560,372,1,6,1,59.57,84,3.0,1,18589000.0,237740.0,0.0,1.0,374.0,481.0
C2068,434,1,6,1,51.86,322,3.0,1,19108000.0,227170.0,0.0,1.0,384.0,594.0
C2068,434,1,6,1,59.57,112,3.0,1,21939000.0,260930.0,0.0,1.0,384.0,594.0
C2603,538,1,12,1,46.79,30,9.0,1,16465000.0,118980.0,0.0,2.0,393.0,509.0
C2603,538,1,12,1,46.9,244,9.0,1,16465000.0,118980.0,0.0,2.0,393.0,509.0
C2603,538,1,12,1,46.9,115,9.0,1,16465000.0,118980.0,0.0,2.0,393.0,509.0
C2603,538,1,12,1,46.9,30,9.0,1,16465000.0,118980.0,0.0,2.0,393.0,509.0
C2603,538,1,12,1,59.29,30,9.0,1,25834000.0,164900.0,0.0,2.0,393.0,509.0
C2603,538,1,12,1,59.88,89,9.0,1,25834000.0,164900.0,0.0,2.0,393.0,509.0
C1965,498,1,12,1,39.66,174,13.0,1,11767000.0,104050.0,0.0,5.0,480.0,500.0
C1965,498,1,12,1,39.66,84,13.0,1,11767000.0,104050.0,0.0,5.0,480.0,500.0
C1965,498,1,12,1,45.79,120,13.0,1,17342000.0,131290.0,0.0,5.0,480.0,500.0
C1965,498,1,12,1,45.79,60,13.0,1,17342000.0,131290.0,0.0,5.0,480.0,500.0
C1965,498,1,12,1,59.86,60,13.0,1,28491000.0,194460.0,0.0,5.0,480.0,500.0
C1660,718,1,2,1,39.51,90,13.0,1,11175000.0,85020.0,0.0,3.0,550.0,512.0
C1660,718,1,2,1,39.84,60,13.0,1,11175000.0,85020.0,0.0,3.0,550.0,512.0
C1660,718,1,2,1,39.84,30,13.0,1,11175000.0,85020.0,0.0,3.0,550.0,512.0
C1660,718,1,2,1,46.18,88,13.0,1,14213000.0,94750.0,0.0,3.0,550.0,512.0
C1660,718,1,2,1,46.71,60,13.0,1,14213000.0,94750.0,0.0,3.0,550.0,512.0
C1660,718,1,2,1,46.71,30,13.0,1,14213000.0,94750.0,0.0,3.0,550.0,512.0
C1660,718,1,2,1,51.71,240,13.0,1,21259000.0,127540.0,0.0,3.0,550.0,512.0
C1660,718,1,2,1,59.99,120,13.0,1,24297000.0,145780.0,0.0,3.0,550.0,512.0
C2378,818,1,4,1,51.86,388,25.0,1,18092000.0,229990.0,0.0,12.0,640.0,901.0
C2378,818,1,4,1,51.88,270,25.0,1,18092000.0,229990.0,0.0,12.0,640.0,901.0
C2378,818,1,4,1,59.57,120,25.0,1,20677000.0,265190.0,0.0,12.0,640.0,901.0
C2378,818,1,4,1,59.57,40,25.0,1,20677000.0,265190.0,0.0,12.0,640.0,901.0
C1268,1035,1,4,1,36.72,276,21.0,1,15577000.0,138900.0,0.0,16.0,911.0,934.0
C1268,1035,1,4,1,39.48,108,21.0,1,15577000.0,160960.0,0.0,16.0,911.0,934.0
C1268,1035,1,4,1,46.96,171,21.0,1,18175000.0,194720.0,0.0,16.0,911.0,934.0
C1268,1035,1,4,1,46.96,282,21.0,1,18175000.0,194720.0,0.0,16.0,911.0,934.0
C1268,1035,1,4,1,51.86,108,21.0,1,23367000.0,237570.0,0.0,16.0,911.0,934.0
C1268,1035,1,4,1,59.57,90,21.0,1,25964000.0,280400.0,0.0,16.0,911.0,934.0
C1994,431,1,2,1,46.84,114,3.0,1,13760000.0,98820.0,0.0,1.0,319.0,496.0
C1994,431,1,2,1,46.84,89,3.0,1,13760000.0,98820.0,0.0,1.0,319.0,496.0
C1994,431,1,2,1,51.93,149,3.0,1,18767000.0,112590.0,0.0,1.0,319.0,496.0
C1994,431,1,2,1,51.93,79,3.0,1,18767000.0,112590.0,0.0,1.0,319.0,496.0
C1837,467,1,2,1,33.48,159,21.0,1,9290000.0,92900.0,0.0,4.0,366.0,398.0
C1837,467,1,2,1,33.48,73,21.0,1,9290000.0,92900.0,0.0,4.0,366.0,398.0
C1837,467,1,2,1,46.9,78,21.0,1,18075000.0,144590.0,0.0,4.0,366.0,398.0
C1837,467,1,2,1,46.9,39,21.0,1,18075000.0,144590.0,0.0,4.0,366.0,398.0
C1837,467,1,2,1,51.97,60,21.0,1,21690000.0,168700.0,0.0,4.0,366.0,398.0
C1837,467,1,2,1,51.97,58,21.0,1,21690000.0,168700.0,0.0,4.0,366.0,398.0
C1000,566,1,12,1,39.57,318,10.0,1,10803000.0,96030.0,0.0,1.0,438.0,481.0
C1000,566,1,12,1,39.57,26,10.0,1,10803000.0,96030.0,0.0,1.0,438.0,481.0
C1000,566,1,12,1,39.93,75,10.0,1,10803000.0,96030.0,0.0,1.0,438.0,481.0
C1000,566,1,12,1,46.7,36,10.0,1,14404000.0,129640.0,0.0,1.0,438.0,481.0
C1000,566,1,12,1,46.9,36,10.0,1,14404000.0,129640.0,0.0,1.0,438.0,481.0
C1000,566,1,12,1,51.93,60,10.0,1,15604000.0,150040.0,0.0,1.0,438.0,481.0
C1000,566,1,12,1,51.93,15,10.0,1,15604000.0,150040.0,0.0,1.0,438.0,481.0
C1465,861,1,12,1,36.5,232,26.0,1,16350000.0,135010.0,0.0,4.0,812.0,557.0
C1465,861,1,12,1,36.5,296,26.0,1,16350000.0,135010.0,0.0,4.0,812.0,557.0
C1465,861,1,12,1,36.9,24,26.0,1,16350000.0,135010.0,0.0,4.0,812.0,557.0
C1465,861,1,12,1,46.73,80,26.0,1,24775000.0,175900.0,0.0,4.0,812.0,557.0
C1465,861,1,12,1,46.9,116,26.0,1,24775000.0,175900.0,0.0,4.0,812.0,557.0
C1465,861,1,12,1,46.93,113,26.0,1,24775000.0,175900.0,0.0,4.0,812.0,557.0
C1448,1116,1,7,1,46.85,80,25.0,1,26014000.0,143680.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,46.9,416,25.0,1,26014000.0,143680.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,46.9,130,25.0,1,26014000.0,143680.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,46.9,14,25.0,1,26014000.0,143680.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,51.26,156,25.0,1,32208000.0,175900.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,51.26,48,25.0,1,32208000.0,175900.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,51.82,160,25.0,1,32208000.0,175900.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,59.64,82,25.0,1,38402000.0,244020.0,0.0,2.0,1050.0,1284.0
C1448,1116,1,7,1,59.69,30,25.0,1,38402000.0,244020.0,0.0,2.0,1050.0,1284.0
C1516,456,1,13,1,36.16,205,8.0,2,8050000.0,65630.0,0.0,1.0,367.0,475.0
C1516,456,1,13,1,36.16,87,8.0,2,8050000.0,65630.0,0.0,1.0,367.0,475.0
C1516,456,1,13,1,36.16,22,8.0,2,8050000.0,65630.0,0.0,1.0,367.0,475.0
C1516,456,1,13,1,46.61,118,8.0,2,13625000.0,107760.0,0.0,1.0,367.0,475.0
C1516,456,1,13,1,46.61,24,8.0,2,13625000.0,107760.0,0.0,1.0,367.0,475.0
C2670,648,1,5,1,33.52,192,9.0,1,11147000.0,92900.0,0.0,2.0,600.0,435.0
C2670,648,1,5,1,39.73,144,9.0,1,14863000.0,111470.0,0.0,2.0,600.0,435.0
C2670,648,1,5,1,39.84,144,9.0,1,14863000.0,111470.0,0.0,2.0,600.0,435.0
C2670,648,1,5,1,39.84,24,9.0,1,14863000.0,111470.0,0.0,2.0,600.0,435.0
C2670,648,1,5,1,51.66,144,9.0,1,26014000.0,148630.0,0.0,2.0,600.0,435.0
C1365,875,1,4,1,39.62,44,5.0,8,22808000.0,198070.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,39.62,22,5.0,8,22808000.0,198070.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,46.96,89,5.0,8,37213000.0,262890.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,51.81,15,5.0,8,45617000.0,308510.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,51.9,103,5.0,8,45617000.0,308510.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,59.59,142,5.0,8,61224000.0,373340.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,59.87,34,5.0,8,61224000.0,373340.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,59.87,262,5.0,8,61224000.0,373340.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,59.92,28,5.0,8,61224000.0,373340.0,0.0,2.0,903.0,945.0
C1365,875,1,4,1,59.94,136,5.0,8,61224000.0,373340.0,0.0,2.0,903.0,945.0
C1177,1668,1,3,1,33.82,262,17.0,1,18581000.0,139970.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,33.82,36,17.0,1,18581000.0,139970.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,33.91,241,17.0,1,18581000.0,139970.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,39.52,118,17.0,1,24775000.0,172190.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,39.8,7,17.0,1,24775000.0,172190.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,39.91,420,17.0,1,24775000.0,172190.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,39.91,11,17.0,1,24775000.0,172190.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,39.91,40,17.0,1,24775000.0,172190.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,39.91,9,17.0,1,24775000.0,172190.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,39.94,35,17.0,1,24775000.0,172190.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,46.69,154,17.0,1,37164000.0,204390.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,46.84,34,17.0,1,37164000.0,204390.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,46.97,72,17.0,1,37164000.0,204390.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,51.76,70,17.0,1,43357000.0,261370.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,51.83,12,17.0,1,43357000.0,261370.0,1.0,10.0,1756.0,1044.0
C1177,1668,1,3,1,51.9,147,17.0,1,43357000.0,261370.0,1.0,10.0,1756.0,1044.0
C1360,443,1,1,1,33.48,172,22.0,1,9792000.0,69110.0,0.0,2.0,362.0,375.0
C1360,443,1,1,1,41.99,127,22.0,1,13824000.0,97920.0,0.0,2.0,362.0,375.0
C1360,443,1,1,1,46.9,48,22.0,1,17281000.0,126720.0,0.0,2.0,362.0,375.0
C1360,443,1,1,1,46.9,24,22.0,1,17281000.0,126720.0,0.0,2.0,362.0,375.0
C1360,443,1,1,1,51.97,48,22.0,1,21889000.0,155530.0,0.0,2.0,362.0,375.0
C1360,443,1,1,1,51.97,24,22.0,1,21889000.0,155530.0,0.0,2.0,362.0,375.0
C2488,1215,1,7,1,39.25,299,28.0,1,19225000.0,111740.0,0.0,4.0,1105.0,1023.0
C2488,1215,1,7,1,39.77,90,28.0,1,19225000.0,111740.0,0.0,4.0,1105.0,1023.0
C2488,1215,1,7,1,39.96,201,28.0,1,19225000.0,111740.0,0.0,4.0,1105.0,1023.0
C2488,1215,1,7,1,46.54,90,28.0,5,83286000.0,43380.0,0.0,4.0,1105.0,1023.0
C2488,1215,1,7,1,46.85,116,28.0,5,83286000.0,43380.0,0.0,4.0,1105.0,1023.0
C2488,1215,1,7,1,46.9,261,28.0,5,83286000.0,43380.0,0.0,4.0,1105.0,1023.0
C2488,1215,1,7,1,46.9,85,28.0,5,83286000.0,43380.0,0.0,4.0,1105.0,1023.0
C2488,1215,1,7,1,46.98,73,28.0,5,83286000.0,43380.0,0.0,4.0,1105.0,1023.0
C1406,1647,1,3,1,33.82,396,13.0,1,18581000.0,116430.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,33.82,47,13.0,1,18581000.0,116430.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,33.82,19,13.0,1,18581000.0,116430.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,33.91,123,13.0,1,18581000.0,116430.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,39.52,246,13.0,1,24775000.0,144910.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,39.91,305,13.0,1,24775000.0,144910.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,39.91,37,13.0,1,24775000.0,144910.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,46.69,58,13.0,1,37164000.0,170940.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,46.69,30,13.0,1,37164000.0,170940.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,46.97,150,13.0,1,37164000.0,170940.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,51.76,116,13.0,1,43357000.0,231630.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,51.76,30,13.0,1,43357000.0,231630.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,51.83,15,13.0,1,43357000.0,231630.0,0.0,2.0,1741.0,1350.0
C1406,1647,1,3,1,51.9,75,13.0,1,43357000.0,231630.0,0.0,2.0,1741.0,1350.0
C1566,462,1,13,1,36.52,12,13.0,1,11542000.0,87710.0,0.0,6.0,387.0,284.0
C1566,462,1,13,1,36.74,258,13.0,1,11542000.0,87710.0,0.0,6.0,387.0,284.0
C1566,462,1,13,1,36.74,28,13.0,1,11542000.0,87710.0,0.0,6.0,387.0,284.0
C1566,462,1,13,1,46.46,56,13.0,1,18468000.0,123500.0,0.0,6.0,387.0,284.0
C1566,462,1,13,1,46.46,24,13.0,1,18468000.0,123500.0,0.0,6.0,387.0,284.0
C1566,462,1,13,1,51.6,84,13.0,1,21931000.0,152350.0,0.0,6.0,387.0,284.0
C1227,806,1,2,1,29.95,75,7.0,1,12015000.0,151380.0,0.0,1.0,707.0,823.0
C1227,806,1,2,1,29.96,85,7.0,1,12015000.0,151380.0,0.0,1.0,707.0,823.0
